22466	226	34.871	0.0892053	0.433358
22565	227	35.2229	0.0901853	0.432788
22664	228	35.5749	0.0911713	0.432221
22763	229	35.9268	0.0921634	0.431654
22862	230	36.2788	0.0931616	0.43109
22961	231	36.6307	0.0941658	0.430526
23060	232	36.9827	0.0951759	0.429964
23159	233	37.3346	0.0961919	0.429404
23258	234	37.6866	0.0972139	0.428845
23357	235	38.0385	0.0982416	0.428288
23456	236	38.3904	0.0992752	0.427732
23555	237	38.7424	0.100314	0.427177
23654	238	39.0943	0.101359	0.426624
23753	239	39.4463	0.10241	0.426072
23852	240	39.7982	0.103466	0.425522
23951	241	40.1502	0.104528	0.424973
24050	242	40.5021	0.105595	0.424426
24149	243	40.8541	0.106668	0.423879
24248	244	41.206	0.107746	0.423335
24347	245	41.558	0.10883	0.422792
24446	246	41.9099	0.109919	0.42225
24545	247	42.2618	0.111013	0.421709
24644	248	42.6138	0.112112	0.42117
24743	249	42.9657	0.113216	0.420632
24842	250	43.3177	0.114325	0.420096
24941	251	43.6696	0.11544	0.419561
25040	252	44.0216	0.116559	0.419028
25139	253	44.3735	0.117683	0.418495
25238	254	44.7255	0.118811	0.417964
25336	255	0.02844	0.119945	0.417435
25434	256	0.37683	0.121083	0.416907
25533	257	0.728775	0.122226	0.41638
25632	258	1.08072	0.123373	0.415854
25731	259	1.43267	0.124524	0.41533
25830	260	1.78461	0.12568	0.414807
25929	261	2.13656	0.12684	0.414285
26028	262	2.4885	0.128004	0.413765
26127	263	2.84045	0.129173	0.413246
26226	264	3.19239	0.130345	0.412729
26325	265	3.54434	0.131521	0.412212
26424	266	3.89628	0.132701	0.411697
26523	267	4.24823	0.133885	0.411183
26622	268	4.60017	0.135073	0.410671
26721	269	4.95212	0.136264	0.410159
26820	270	5.30406	0.137458	0.40965
26919	271	5.65601	0.138656	0.409141
27018	272	6.00795	0.139857	0.408633
27117	273	6.3599	0.141062	0.408127
27216	274	6.71184	0.142269	0.407622
27315	275	7.06379	0.14348	0.407119
27414	276	7.41573	0.144693	0.406616
27513	277	7.76768	0.145909	0.406115
27612	278	8.11962	0.147128	0.405615
27711	279	8.47157	0.14835	0.405116
27810	280	8.82351	0.149574	0.404619
27909	281	9.17546	0.1508	0.404122
28008	282	9.5274	0.152029	0.403627
28107	283	9.87935	0.15326	0.403133
28206	284	10.2313	0.154493	0.402641
28305	285	10.5832	0.155728	0.402149
28404	286	10.9352	0.156965	0.401659
28503	287	11.2871	0.158203	0.40117
28602	288	11.6391	0.159443	0.400682
28701	289	11.991	0.160685	0.400195
28800	290	12.343	0.161928	0.39971
28899	291	12.6949	0.163172	0.399226
28998	292	13.0469	0.164418	0.398742
29097	293	13.3988	0.165664	0.39826
29196	294	13.7507	0.166912	0.39778
29295	295	14.1027	0.16816	0.3973
29394	296	14.4546	0.169409	0.396821
29493	297	14.8066	0.170658	0.396344
29592	298	15.1585	0.171908	0.395868
29691	299	15.5105	0.173159	0.395393
